66.000000,40.650000
66.000000,45.050000
61.000000,38.100000
68.000000,47.470000
60.000000,35.060000
53.000000,28.480000
80.000000,63.460000
95.000000,80.970000
83.000000,64.380000
90.000000,74.800000
99.000000,89.290000
84.000000,63.630000
64.000000,40.570000
59.000000,29.690000
66.000000,47.520000
90.000000,67.580000
62.000000,41.440000
71.000000,53.770000
65.000000,43.280000
82.000000,62.850000
84.000000,65.400000
78.000000,61.220000
76.000000,59.690000
84.000000,66.260000
87.000000,68.000000
92.000000,77.410000
82.000000,63.410000
46.000000,19.810000
64.000000,40.940000
54.000000,33.580000
81.000000,61.520000
79.000000,59.700000
69.000000,49.880000
84.000000,63.350000
74.000000,54.360000
86.000000,71.460000
64.000000,38.570000
63.000000,40.590000
61.000000,39.530000
51.000000,32.180000
70.000000,49.120000
64.000000,44.850000
59.000000,38.180000
91.000000,75.580000
73.000000,54.400000
76.000000,53.480000
73.000000,54.670000
79.000000,57.060000
78.000000,62.580000
73.000000,53.970000
53.000000,31.620000
46.000000,21.250000
73.000000,55.010000
54.000000,28.370000
69.000000,41.740000
75.000000,58.620000
59.000000,36.710000
84.000000,66.610000
74.000000,53.950000
85.000000,69.710000
68.000000,50.740000
45.000000,21.620000
78.000000,59.120000
76.000000,60.330000
69.000000,51.380000
92.000000,78.200000
49.000000,27.810000
60.000000,40.950000
50.000000,25.680000
86.000000,69.590000
83.000000,60.780000
64.000000,44.070000
71.000000,54.590000
53.000000,25.710000
72.000000,50.790000
77.000000,60.750000
68.000000,45.890000
87.000000,68.480000
68.000000,49.600000
90.000000,75.940000
81.000000,58.110000
68.000000,47.350000
82.000000,64.020000
89.000000,74.090000
66.000000,47.360000
81.000000,64.360000
54.000000,33.710000
60.000000,36.250000
53.000000,32.600000
64.000000,41.210000
48.000000,22.290000
96.000000,80.020000
78.000000,60.330000
75.000000,55.910000
80.000000,61.220000
78.000000,57.250000
90.000000,73.940000
66.000000,44.980000
86.000000,64.850000
81.000000,62.120000
52.000000,27.870000
43.000000,17.020000
61.000000,39.420000
70.000000,52.050000
63.000000,50.170000
67.000000,50.620000
82.000000,64.970000
72.000000,53.590000
64.000000,44.100000
80.000000,61.590000
59.000000,37.500000
67.000000,48.650000
77.000000,56.430000
87.000000,70.640000
94.000000,80.940000
73.000000,52.420000
77.000000,58.720000
66.000000,45.070000
68.000000,47.170000
78.000000,59.620000
44.000000,19.070000
74.000000,50.640000
52.000000,28.050000
92.000000,75.600000
74.000000,54.260000
56.000000,33.220000
77.000000,58.390000
80.000000,55.470000
70.000000,49.950000
86.000000,69.660000
95.000000,78.200000
48.000000,25.010000
70.000000,50.870000
73.000000,51.820000
78.000000,58.130000
45.000000,19.230000
58.000000,32.390000
97.000000,82.500000
85.000000,64.220000
87.000000,65.190000
74.000000,58.610000
74.000000,57.100000
66.000000,45.420000
83.000000,62.580000
63.000000,39.170000
82.000000,66.570000
82.000000,61.850000
83.000000,65.540000
82.000000,66.150000
77.000000,57.470000
85.000000,67.880000
55.000000,27.680000
52.000000,29.390000
91.000000,81.810000
93.000000,77.180000
71.000000,53.040000
80.000000,64.450000
43.000000,15.880000
84.000000,65.410000
81.000000,64.230000
57.000000,30.890000
80.000000,61.820000
74.000000,55.520000
78.000000,60.460000
60.000000,39.690000
90.000000,75.110000
70.000000,52.670000
86.000000,68.350000
84.000000,67.580000
79.000000,67.420000
85.000000,62.990000
71.000000,49.340000
65.000000,42.100000
76.000000,60.310000
69.000000,48.770000
95.000000,80.750000
84.000000,65.120000
61.000000,37.300000
65.000000,42.710000
71.000000,49.600000
48.000000,24.220000
88.000000,74.690000
65.000000,44.310000
79.000000,59.930000
85.000000,64.310000
79.000000,59.690000
62.000000,39.040000
77.000000,56.330000
65.000000,47.360000
79.000000,61.710000
67.000000,45.260000
67.000000,44.850000
76.000000,53.170000
84.000000,68.280000
99.000000,85.130000
42.000000,18.650000
63.000000,41.580000
61.000000,38.160000
75.000000,57.840000
91.000000,79.310000
82.000000,66.060000
50.000000,27.310000
90.000000,71.120000
72.000000,57.180000
78.000000,60.890000
68.000000,49.370000
66.000000,47.680000
101.000000,85.020000
83.000000,65.660000
80.000000,59.910000
62.000000,40.190000
76.000000,59.940000
85.000000,70.300000
88.000000,69.780000
79.000000,62.520000
86.000000,69.190000
94.000000,75.700000
89.000000,71.510000
74.000000,54.280000
