82.000000,65.490000
52.000000,28.820000
59.000000,38.470000
68.000000,47.730000
59.000000,32.290000
71.000000,55.040000
61.000000,37.420000
65.000000,41.090000
89.000000,73.320000
72.000000,53.570000
72.000000,48.960000
54.000000,31.940000
66.000000,43.030000
73.000000,54.080000
74.000000,53.440000
77.000000,54.100000
58.000000,36.110000
44.000000,19.570000
81.000000,65.860000
79.000000,64.630000
48.000000,26.410000
75.000000,55.340000
61.000000,37.960000
62.000000,37.930000
52.000000,30.670000
66.000000,51.750000
59.000000,35.330000
77.000000,53.070000
88.000000,69.670000
67.000000,42.940000
58.000000,33.440000
41.000000,18.820000
84.000000,64.100000
57.000000,35.800000
79.000000,64.820000
86.000000,67.970000
77.000000,55.070000
61.000000,37.660000
71.000000,52.170000
85.000000,65.990000
90.000000,77.390000
84.000000,63.130000
76.000000,53.830000
81.000000,62.320000
77.000000,59.480000
87.000000,70.290000
96.000000,82.830000
55.000000,29.530000
48.000000,24.680000
84.000000,65.200000
76.000000,56.590000
84.000000,68.540000
68.000000,43.730000
74.000000,53.620000
47.000000,22.120000
74.000000,50.650000
70.000000,49.460000
82.000000,64.860000
55.000000,33.910000
54.000000,29.750000
69.000000,47.780000
56.000000,34.470000
64.000000,40.280000
80.000000,62.790000
85.000000,68.280000
87.000000,70.430000
48.000000,23.780000
80.000000,65.420000
66.000000,44.480000
83.000000,63.290000
49.000000,23.540000
65.000000,42.720000
92.000000,75.040000
50.000000,27.290000
76.000000,59.430000
89.000000,73.160000
69.000000,42.500000
45.000000,22.340000
70.000000,50.310000
65.000000,45.380000
58.000000,36.790000
75.000000,53.710000
54.000000,27.990000
70.000000,49.320000
58.000000,31.560000
74.000000,55.280000
86.000000,69.900000
77.000000,53.820000
68.000000,45.650000
85.000000,64.960000
85.000000,67.930000
72.000000,51.260000
78.000000,58.310000
54.000000,27.410000
101.000000,81.910000
66.000000,42.160000
72.000000,50.010000
59.000000,37.740000
54.000000,30.090000
65.000000,43.780000
79.000000,59.490000
76.000000,59.410000
73.000000,53.210000
51.000000,21.930000
40.000000,11.880000
68.000000,41.680000
79.000000,57.440000
66.000000,46.740000
72.000000,52.470000
55.000000,34.190000
70.000000,48.820000
54.000000,30.370000
82.000000,64.390000
77.000000,56.330000
77.000000,59.870000
68.000000,46.900000
81.000000,62.360000
63.000000,44.150000
96.000000,80.950000
39.000000,13.170000
93.000000,79.760000
72.000000,51.550000
72.000000,53.780000
76.000000,52.840000
50.000000,27.640000
73.000000,52.130000
77.000000,57.520000
58.000000,35.130000
79.000000,56.340000
75.000000,58.850000
50.000000,22.890000
77.000000,60.860000
99.000000,87.080000
78.000000,57.930000
67.000000,46.040000
71.000000,46.740000
95.000000,80.980000
66.000000,48.260000
98.000000,84.120000
81.000000,59.470000
60.000000,40.250000
85.000000,61.820000
61.000000,38.210000
64.000000,40.140000
71.000000,53.330000
78.000000,62.200000
